time,latitude,longitude,altitude,distance,hr,speed
2021-11-23 17:01:20+00:00,52.12834135629237,21.074436586350203,119.0,425.8900146484375,154.0,2.930000066757202
2021-11-23 17:01:21+00:00,52.12832090444863,21.074450332671404,119.0,428.3500061035156,153.0,2.9110000133514404
2021-11-23 17:01:22+00:00,52.12830078788102,21.074464665725827,119.0,430.7900085449219,153.0,2.9110000133514404
2021-11-23 17:01:23+00:00,52.128280671313405,21.07448293827474,119.0,433.3599853515625,154.0,2.9019999504089355
2021-11-23 17:01:24+00:00,52.12826055474579,21.074498360976577,119.0,435.82000732421875,153.0,2.8929998874664307
2021-11-23 17:01:25+00:00,52.12824169546366,21.074509844183922,119.19999694824219,438.05999755859375,153.0,2.882999897003174
2021-11-23 17:01:26+00:00,52.12822359055281,21.07451847754419,119.19999694824219,440.1600036621094,153.0,2.874000072479248
2021-11-23 17:01:27+00:00,52.128203893080354,21.074528703466058,119.4000015258789,442.4599914550781,153.0,2.865000009536743
2021-11-23 17:01:28+00:00,52.12818285450339,21.074536330997944,119.4000015258789,444.8599853515625,153.0,2.865000009536743
2021-11-23 17:01:29+00:00,52.128164833411574,21.074549574404955,119.4000015258789,447.05999755859375,153.0,2.865000009536743
2021-11-23 17:01:30+00:00,52.12814471684396,21.07457128353417,119.5999984741211,449.75,153.0,2.8550000190734863
2021-11-23 17:01:31+00:00,52.128124265000224,21.0745938308537,119.5999984741211,452.489990234375,152.0,2.8269999027252197
2021-11-23 17:01:32+00:00,52.12810632772744,21.07461143285036,119.80000305175781,454.82000732421875,152.0,2.818000078201294
2021-11-23 17:01:33+00:00,52.128087719902396,21.074634566903114,119.80000305175781,457.42999267578125,152.0,2.7990000247955322
2021-11-23 17:01:34+00:00,52.12806802242994,21.07465879060328,120.0,460.1700134277344,152.0,2.7809998989105225
2021-11-23 17:01:35+00:00,52.128041703253984,21.074676727876067,120.0,463.3500061035156,153.0,2.7809998989105225
2021-11-23 17:01:36+00:00,52.12801571935415,21.074696760624647,120.0,466.5400085449219,153.0,2.7899999618530273
2021-11-23 17:01:37+00:00,52.127983113750815,21.07472324743867,120.0,470.5899963378906,153.0,2.7990000247955322
2021-11-23 17:01:38+00:00,52.12796073406935,21.07473263517022,120.19999694824219,473.1600036621094,153.0,2.809000015258789
2021-11-23 17:01:39+00:00,52.127941539511085,21.074726097285748,120.19999694824219,475.29998779296875,153.0,2.809000015258789
2021-11-23 17:01:40+00:00,52.12792066857219,21.074709920212626,120.19999694824219,477.8299865722656,153.0,2.818000078201294
2021-11-23 17:01:41+00:00,52.12789870798588,21.074688462540507,120.19999694824219,480.67999267578125,153.0,2.818000078201294
2021-11-23 17:01:42+00:00,52.12787540629506,21.074667843058705,120.19999694824219,483.6300048828125,153.0,2.8269999027252197
2021-11-23 17:01:43+00:00,52.1278527751565,21.074658036231995,120.19999694824219,486.2300109863281,152.0,2.8269999027252197
2021-11-23 17:01:44+00:00,52.12782779708505,21.074661891907454,120.19999694824219,488.989990234375,153.0,2.8269999027252197
2021-11-23 17:01:45+00:00,52.12780633941293,21.07467538677156,120.4000015258789,491.489990234375,153.0,2.818000078201294
2021-11-23 17:01:46+00:00,52.12778437882662,21.07469198293984,120.4000015258789,494.1600036621094,153.0,2.818000078201294
2021-11-23 17:01:47+00:00,52.12775965221226,21.074718553572893,120.4000015258789,497.42999267578125,153.0,2.818000078201294
2021-11-23 17:01:48+00:00,52.127736853435636,21.07473556883633,120.5999984741211,500.2200012207031,154.0,2.818000078201294
2021-11-23 17:01:49+00:00,52.127716317772865,21.074756355956197,120.5999984741211,502.9100036621094,154.0,2.8269999027252197
2021-11-23 17:01:50+00:00,52.127693854272366,21.074776221066713,120.80000305175781,505.75,153.0,2.8369998931884766
2021-11-23 17:01:51+00:00,52.12767457589507,21.074792314320803,120.80000305175781,508.1600036621094,154.0,2.8459999561309814
2021-11-23 17:01:52+00:00,52.127643981948495,21.074814442545176,121.0,511.8900146484375,154.0,2.8459999561309814
2021-11-23 17:01:53+00:00,52.127622524276376,21.074829949066043,121.0,514.5,153.0,2.8459999561309814
2021-11-23 17:01:54+00:00,52.127599976956844,21.074847299605608,121.0,517.280029296875,153.0,2.8459999561309814
2021-11-23 17:01:55+00:00,52.12758220732212,21.07485920190811,121.0,519.4099731445312,153.0,2.8550000190734863
2021-11-23 17:01:56+00:00,52.12755446322262,21.074877055361867,121.19999694824219,522.72998046875,153.0,2.8550000190734863
2021-11-23 17:01:57+00:00,52.127530155703425,21.07489583082497,121.19999694824219,525.719970703125,153.0,2.8550000190734863
2021-11-23 17:01:58+00:00,52.12750383652747,21.074914438650012,121.19999694824219,528.9199829101562,153.0,2.8550000190734863
2021-11-23 17:01:59+00:00,52.127479864284396,21.074929274618626,121.19999694824219,531.77001953125,153.0,2.865000009536743
2021-11-23 17:02:00+00:00,52.12745807133615,21.074942853301764,121.19999694824219,534.3599853515625,153.0,2.865000009536743
2021-11-23 17:02:01+00:00,52.12745807133615,21.074942853301764,121.19999694824219,534.3599853515625,153.0,2.874000072479248
2021-11-23 17:02:02+00:00,52.12742228060961,21.074982164427638,121.4000015258789,539.2000122070312,154.0,2.882999897003174
2021-11-23 17:02:03+00:00,52.12740476243198,21.07501979917288,121.19999694824219,542.4299926757812,153.0,2.882999897003174
2021-11-23 17:02:04+00:00,52.12739646434784,21.075058775022626,121.19999694824219,545.239990234375,154.0,2.8929998874664307
2021-11-23 17:02:05+00:00,52.12739705108106,21.075094817206264,121.0,547.7100219726562,153.0,2.8929998874664307
2021-11-23 17:02:06+00:00,52.12740870192647,21.075128093361855,121.0,550.3200073242188,154.0,2.8929998874664307
2021-11-23 17:02:07+00:00,52.127422699704766,21.075161369517446,121.0,553.02001953125,153.0,2.8929998874664307
2021-11-23 17:02:08+00:00,52.1274346858263,21.075199088081717,120.80000305175781,555.9199829101562,153.0,2.8929998874664307
